,Last.name..First.name,First.name.Last.name,Title.First.name.Last.name,Last.name,First.name,Middle.name,Title,Nickname,Status,Type,Access.disabled,Kind,Group.name,Members,Participation,Number,Complete.address,Street.1,Street.2,Street.3,City,State,Zip,Country,No.postal.mail,No.email,No.text.message,All.phone.numbers,Home,Ok.to.call,Work,Ok.to.call.1,Cell,Ok.to.call.2,Text,Fax,Ok.to.call.3,Pager,Ok.to.call.4,Other,Ok.to.call.5,Email,Web.site,Life.hours,Life.hours.value,Life.No.Call.No.Show,Life.No.Call.No.Show.value,Life.Call.Email.to.miss.shift,Life.Call.Email.to.miss.shift.value,Life.Absence,Life.Absence.value,YTD.hours,YTD.hour.value,No.Call.No.Show,No.Call.No.Show.value,Call.Email.to.miss.shift,Call.Email.to.miss.shift.value,Absence,Absence.value,MTD.hours,MTD.value,MTD.No.Call.No.Show,MTD.No.Call.No.Show.value,MTD.Call.Email.to.miss.shift,MTD.Call.Email.to.miss.shift.value,MTD.Absence,MTD.Absence.value,Jan.11.to.Dec.11.hours,Jan.11.to.Dec.11.hour.value,Jan.11.to.Dec.11.No.Call.No.Show,Jan.11.to.Dec.11.No.Call.No.Show.value,Jan.11.to.Dec.11.Call.Email.to.miss.shift,Jan.11.to.Dec.11.Call.Email.to.miss.shift.value,Jan.11.to.Dec.11.Absence,Jan.11.to.Dec.11.Absence.value,Jan.10.to.Dec.10.hours,Jan.10.to.Dec.10.hour.value,Jan.10.to.Dec.10.No.Call.No.Show,Jan.10.to.Dec.10.No.Call.No.Show.value,Jan.10.to.Dec.10.Call.Email.to.miss.shift,Jan.10.to.Dec.10.Call.Email.to.miss.shift.value,Jan.10.to.Dec.10.Absence,Jan.10.to.Dec.10.Absence.value,Date.entered,Start.date,Stop.date,Date.archived,Date.of.birth,Birthday,Age,Age.range,Gender,Spare.dropdown.3,Spare.dropdown.4,Spare.dropdown.5,Spare.dropdown.6,Orientation.Date,Spare.field.2,Spare.field.3,Spare.field.4,Spare.field.5,Spare.field.6,Spare.checkbox.1,Spare.checkbox.2,Spare.checkbox.3,Spare.checkbox.4,Spare.checkbox.5,Spare.checkbox.6,Volunteer.Distribution.list,General.Volunteer.emails,Schedule.reminders,My.availability.is,From,to,I.would.like.to.serve.up.to,hours
762,"King, Esainea",Esainea King,Mr. Esainea King,King,Esainea,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,9333378,"1366 Gay Street Phila.,  18901",1366 Gay Street,Apartment 105,,Phila.,,18901,NA,NA,NA,NA,(409) 952-5555 (Home)  (Work)  (Cell),(409) 952-5555,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,wxd@powk.bcw,,181,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/24/2016,5/24/2016,,NA,14-Jul,14-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
763,"Baker, Jaylon",Jaylon Baker, Jaylon Baker,Baker,Jaylon,,,,Active,NA,NA,Individual,NA,NA,NA,6752972,"111 South 1Nd Street Egg Harbor Township, NJ 08088",111 South 1Nd Street,Unit 201,,Egg Harbor Township,NJ,8088,NA,NA,NA,NA,(363) 665-6664 (Home) (363) 335-5333 (Work) (434) 333-5114 (Cell),(363) 665-6664,,(363) 335-5333,,(434) 333-5114,,NA,NA,NA,NA,NA,NA,NA,u@bith.wdy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/15/2018,6/15/2018,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
764,"Nix, Danielle",Danielle Nix,Ms. Danielle Nix,Nix,Danielle,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,431794,"333 N 10th philadelphia, NJ 19079",333 N 10th,Unit 4,,philadelphia,NJ,19079,NA,NA,NA,NA,(125) 151-2155 (Home)  (Work)  (Cell),(125) 151-2155,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,lrfm@iqgwjv.yfu,,233.3333333,0,0,0,0,0,0,0,117.25,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/2014,12/9/2014,,NA,2-Jul,2-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
765,"Vang, Avery",Avery Vang,Mr. Avery Vang,Vang,Avery,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,121277,"5551 N 62th St Cheltenham, WI 19150",5551 N 62th St,,,Cheltenham,WI,19150,NA,NA,NA,NA,(331) 135-6051 (Home)  (Work)  (Cell),(331) 135-6051,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,erhkgxa@f.ilx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/14/2017,8/14/2017,,NA,19-Oct,19-Oct,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
766,"Johnson, Tara",Tara Johnson, Tara Johnson,Johnson,Tara,,,,Active,NA,NA,Individual,NA,NA,NA,175421,"2888 s Randolph st. Doylestown,  19428",2888 s Randolph st.,,,Doylestown,,19428,NA,NA,NA,NA,(206) 260-3223 (Home)  (Work)  (Cell),(206) 260-3223,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,ajriwo@gqtkdjrpac.vgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/25/2017,10/25/2017,,NA,29-Sep,29-Sep,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
767,"Guy, Abeer",Abeer Guy, Abeer Guy,Guy,Abeer,,,,Active,NA,NA,Individual,NA,NA,NA,796733,"6306 S. Dorrance Street Blue Bell, WI 19124",6306 S. Dorrance Street,,,Blue Bell,WI,19124,NA,NA,NA,NA,(220) 212-2432 (Home)  (Work)  (Cell),(220) 212-2432,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,leng@hqotjvs.cfk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/10/2017,12/11/2017,,NA,25-Feb,25-Feb,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
768,"Chundru, Fareeda",Fareeda Chundru, Fareeda Chundru,Chundru,Fareeda,,,,Active,NA,NA,Individual,NA,NA,NA,59193,"115 S Greylock Street Merchantville,  19066",115 S Greylock Street,,,Merchantville,,19066,NA,NA,NA,NA,(250) 150-2222 (Home) (223) 432-2022 (Work)  (Cell),(250) 150-2222,,(223) 432-2022,,,,NA,NA,NA,NA,NA,NA,NA,brukhlvoqx@b.qku,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/26/2017,7/26/2017,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
769,"el-Koroma, Jessica",Jessica el-Koroma, Jessica el-Koroma,el-Koroma,Jessica,,,,Active,NA,NA,Individual,NA,NA,NA,7519794,"4140 WILLOWS AVE Philadelphia, Pa, NJ 19422",4140 WILLOWS AVE,Apt. #101B,,"Philadelphia, Pa",NJ,19422,NA,NA,NA,NA,(523) 125-5251 (Home) (221) 212-2222 (Work)  (Cell),(523) 125-5251,Yes,(221) 212-2222,,,,NA,NA,NA,NA,NA,NA,NA,bhkfmuj@bidltpx.kni,,96.25,0,0,0,0,0,0,0,40.75,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/8/2016,12/8/2016,,NA,29-Jan,29-Jan,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
770,"Mendez, Brayton",Brayton Mendez,Mr. Brayton Mendez,Mendez,Brayton,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,469748,"7300 N 96Th Huntingdon Valley, PA 18914",7300 N 96Th,,,Huntingdon Valley,PA,18914,NA,NA,NA,NA,(390) 339-3733 (Home)  (Work)  (Cell),(390) 339-3733,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,fwy@t.fut,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/16/2017,2/16/2017,,NA,1-Jul,1-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
771,"Winder, Brandi",Brandi Winder,Mr. Brandi Winder,Winder,Brandi,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,651186,"2620 Pine Road Pa,  19107",2620 Pine Road,Apt #995,,Pa,,19107,NA,NA,NA,NA,(277) 277-2742 (Home)  (Work)  (Cell),(277) 277-2742,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,zguxkatwbn@byxmkrc.kdh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/2/2017,10/3/2017,,NA,14-Dec,14-Dec,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
772,"Anderson, Arjun",Arjun Anderson,Mr. Arjun Anderson,Anderson,Arjun,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,5951037,"51504 Emily st pottstown, NY 19426",51504 Emily st,,Phila,pottstown,NY,19426,NA,NA,NA,NA,(555) 155-5110 (Home)  (Work) (112) 112-2610 (Cell),(555) 155-5110,Yes,,,(112) 112-2610,Yes,NA,NA,NA,NA,NA,NA,NA,sp@thl.vhk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/7/2018,7/7/2018,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
773,"Peterson, Miriah",Miriah Peterson,Mrs. Miriah Peterson,Peterson,Miriah,,Mrs.,,Active,NA,NA,Individual,NA,NA,NA,140110,"2702 folsom street levittown, NJ 19060",2702 folsom street,,,levittown,NJ,19060,NA,NA,NA,NA,(342) 343-4174 (Home)  (Work)  (Cell),(342) 343-4174,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,nhjkmy@kotawgc.xlv,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/22/2016,12/22/2016,,NA,12-Aug,12-Aug,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
774,"Monsees, Marisa",Marisa Monsees,Ms. Marisa Monsees,Monsees,Marisa,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,941828,"1306 Fenwick Rd Springfield, CA 19149",1306 Fenwick Rd,,,Springfield,CA,19149,NA,NA,NA,NA,(144) 444-0574 (Home)  (Work) (441) 446-4464 (Cell),(144) 444-0574,Yes,,,(441) 446-4464,,NA,NA,NA,NA,NA,NA,NA,tmbfyshxzw@sa.onz,,87.91666667,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/8/2017,11/8/2017,,NA,28-Jul,28-Jul,0,NA,,NA,NA,NA,NA,11/7/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
775,"Magno, Yahya",Yahya Magno,Ms. Yahya Magno,Magno,Yahya,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,21657,"1140 s 22rd st Huntingdon Valley, DE 19143-3225",1140 s 22rd st,,Upper Darby,Huntingdon Valley,DE,19143-3225,NA,NA,NA,NA,(233) 503-0342 (Home) (223) 702-0222 (Work)  (Cell),(233) 503-0342,Yes,(223) 702-0222,Yes,,,NA,NA,NA,NA,NA,NA,NA,vchxaw@csarthypo.ola,,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/20/2017,9/20/2017,,NA,17-Nov,17-Nov,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
776,"Tran, Christian",Christian Tran,Mr. Christian Tran,Tran,Christian,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,5420823,"1140 South 1Nd Street Kennett Square,  19130",1140 South 1Nd Street,Apt. 3,,Kennett Square,,19130,NA,NA,NA,NA,(375) 330-3551 (Home)  (Work)  (Cell),(375) 330-3551,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,lmwihrtqo@nxeuypkg.ltv,,34.75,0,0,0,1,0,1,0,34.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/13/2018,2/13/2018,,NA,28-Jun,28-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
777,"al-Zamani, James",James al-Zamani, James al-Zamani,al-Zamani,James,,,,Active,NA,NA,Individual,NA,NA,NA,942776,"2204 W Bayberry Ln Bensalem, NY 19054",2204 W Bayberry Ln,,,Bensalem,NY,19054,NA,NA,NA,NA,(624) 102-2202 (Home) (512) 201-5101 (Work)  (Cell),(624) 102-2202,,(512) 201-5101,,,,NA,NA,NA,NA,NA,NA,NA,dfluvhpca@sz.fbg,,161.25,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/2014,9/9/2014,,NA,28-Jun,28-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
778,"Perez, Desmond",Desmond Perez,Ms. Desmond Perez,Perez,Desmond,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,649225,"444 S. 24Th Drexel Hill, WI 17870",444 S. 24Th,MB 111,,Drexel Hill,WI,17870,NA,NA,NA,NA,(727) 877-7802 (Home) (717) 717-1177 (Work)  (Cell),(727) 877-7802,Yes,(717) 717-1177,,,,NA,NA,NA,NA,NA,NA,NA,jqdvnywmfa@rpfds.uwc,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/10/2016,11/10/2016,,NA,24-Apr,24-Apr,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
779,"Busch, Luisa",Luisa Busch,Ms. Luisa Busch,Busch,Luisa,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,517964,"4660 Captains Way New York, CA 19143-3225",4660 Captains Way,,,New York,CA,19143-3225,NA,NA,NA,NA,(121) 712-1020 (Home)  (Work)  (Cell),(121) 712-1020,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,nfw@zb.fkp,,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/4/2017,10/4/2017,,NA,13-Sep,13-Sep,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
780,"Tseng, Sapphire",Sapphire Tseng,Ms. Sapphire Tseng,Tseng,Sapphire,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,333970,"111 Trilby Avenue Lower Gwynedd, UT ",111 Trilby Avenue,Apt. 2,,Lower Gwynedd,UT,,NA,NA,NA,NA,(420) 224-2242 (Home) (612) 222-6602 (Work) (420) 221-2033 (Cell),(420) 224-2242,Yes,(612) 222-6602,Yes,(420) 221-2033,,NA,NA,NA,NA,NA,NA,NA,yfjcldwbeo@lnsxouyerm.xsj,,123.5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/21/2015,10/21/2015,,NA,8-Sep,8-Sep,0,NA,,NA,NA,NA,NA,3/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
781,"Hopkins, Troy",Troy Hopkins, Troy Hopkins,Hopkins,Troy,,,,Active,NA,NA,Individual,NA,NA,NA,9839067,"7777 North Orianna St. Philadlephia, NJ 19090",7777 North Orianna St.,,,Philadlephia,NJ,19090,NA,NA,NA,NA,(155) 876-3605 (Home) (414) 400-4444 (Work)  (Cell),(155) 876-3605,,(414) 400-4444,Yes,,,NA,NA,NA,NA,NA,NA,NA,xechqn@vgnzrhe.vwm,,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2018,2/23/2018,,NA,11-Nov,11-Nov,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
782,"Downs, Chrysta",Chrysta Downs,Ms. Chrysta Downs,Downs,Chrysta,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,11277,"9900 Tolbut St , DE 18914",9900 Tolbut St,6020 Fayette Street,,,DE,18914,NA,NA,NA,NA,(442) 202-4442 (Home)  (Work)  (Cell),(442) 202-4442,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,fdvnl@lof.pdg,www.ohsoranomwebsite.com,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/26/2017,9/26/2017,,NA,17-Jan,17-Jan,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
783,"Medina, Brian",Brian Medina, Brian Medina,Medina,Brian,,,,Active,NA,NA,Individual,NA,NA,NA,665903,"262 N 1nd Street Feasterville Trevose,  19152-2253",262 N 1nd Street,Unit 3,,Feasterville Trevose,,19152-2253,NA,NA,NA,NA,(131) 332-1633 (Home)  (Work)  (Cell),(131) 332-1633,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,k@vpkhay.vts,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/6/2017,8/6/2017,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
784,"al-Afzal, Kimberly",Kimberly al-Afzal,Ms. Kimberly al-Afzal,al-Afzal,Kimberly,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,978618,"555 Arlington St lasdowne, PA 19033",555 Arlington St,7st Floor Rear,,lasdowne,PA,19033,NA,NA,NA,NA,(440) 483-0848 (Home)  (Work)  (Cell),(440) 483-0848,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,tnvubwl@g.ojh,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/2015,1/6/2015,,NA,15-Mar,15-Mar,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,,NA,NA,NA,0,NA
785,"Sullivan, Christina",Christina Sullivan,Mr. Christina Sullivan,Sullivan,Christina,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,991734,"1330 Lawndale Ave Philadelphia, Pa, NY 19135",1330 Lawndale Ave,,,"Philadelphia, Pa",NY,19135,NA,NA,NA,NA,(116) 170-1611 (Home) (144) 264-4241 (Work)  (Cell),(116) 170-1611,Yes,(144) 264-4241,Yes,,,NA,NA,NA,NA,NA,NA,NA,gvpzjfxkrd@rkfpo.bco,,198.75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/2015,4/22/2015,,NA,24-Jul,24-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
786,"Bradshaw, Matthew",Matthew Bradshaw,Mrs. Matthew Bradshaw,Bradshaw,Matthew,,Mrs.,,Active,NA,NA,Individual,NA,NA,NA,175573,"1602 North 92th Street Downingtown,  19115",1602 North 92th Street,Apt.3,,Downingtown,,19115,NA,NA,NA,NA,(207) 272-6324 (Home)  (Work)  (Cell),(207) 272-6324,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,ndh@tdvmqu.rdz,,14.25,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/20/2016,10/20/2016,,NA,1-May,1-May,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,,NA,NA,NA,0,NA
787,"Lewis, Cristina",Cristina Lewis, Cristina Lewis,Lewis,Cristina,,,,Active,NA,NA,Individual,NA,NA,NA,80138,"505 Powelton Avenue Dresher, NY 18901",505 Powelton Avenue,,,Dresher,NY,18901,NA,NA,NA,NA,(255) 672-7557 (Home) (616) 664-1666 (Work)  (Cell),(255) 672-7557,Yes,(616) 664-1666,Yes,,,NA,NA,NA,NA,NA,NA,NA,noqg@kywj.spz,,88,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/19/2017,6/19/2017,,NA,15-Aug,15-Aug,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
788,"Puentes Villanueva, Olivia",Olivia Puentes Villanueva,Ms. Olivia Puentes Villanueva,Puentes Villanueva,Olivia,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,110894,"3800 Surrey Road CLIFTON HEIGHTS,  19142",3800 Surrey Road,Unit 64,Philadelph,CLIFTON HEIGHTS,,19142,NA,NA,NA,NA,(261) 261-2221 (Home)  (Work) (434) 939-9229 (Cell),(261) 261-2221,Yes,,,(434) 939-9229,Yes,NA,NA,NA,NA,NA,NA,NA,pmxe@pvqizgndmx.nxq,,586.8333333,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/19/2016,4/19/2016,,NA,22-Oct,22-Oct,0,NA,,NA,NA,NA,NA,4/17/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
789,"Rios, Daniel",Daniel Rios,Mr. Daniel Rios,Rios,Daniel,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,5056404,"1161 S 44th St Bryn Mawr, PA 08003",1161 S 44th St,APT 8088-A,,Bryn Mawr,PA,8003,NA,NA,NA,NA,(444) 444-0404 (Home)  (Work) (442) 252-0205 (Cell),(444) 444-0404,Yes,,,(442) 252-0205,Yes,NA,NA,NA,NA,NA,NA,NA,fyobimsu@peludhf.rjc,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/8/2018,5/8/2018,,NA,10-Jul,10-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
790,"Topaha, Tanishia",Tanishia Topaha,Ms. Tanishia Topaha,Topaha,Tanishia,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,4095618,"410 Addison Street Phila,  19060",410 Addison Street,,,Phila,,19060,NA,NA,NA,NA,(111) 145-0214 (Home) (111) 165-0111 (Work)  (Cell),(111) 145-0214,Yes,(111) 165-0111,Yes,,,NA,NA,NA,NA,NA,NA,NA,inthvgqy@scai.tzb,,18.75,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/21/2018,2/21/2018,,NA,1-Oct,1-Oct,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
791,"Booher, Mujaahida",Mujaahida Booher,Ms. Mujaahida Booher,Booher,Mujaahida,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,730201,"1510 Manton St Phialdelphia, CA 17870",1510 Manton St,,,Phialdelphia,CA,17870,NA,NA,NA,NA,(229) 242-2290 (Home) (474) 454-5457 (Work)  (Cell),(229) 242-2290,Yes,(474) 454-5457,,,,NA,NA,NA,NA,NA,NA,NA,fydbujkmnr@jtpsqbm.fnu,,14.25,0,0,0,4,0,4,0,4.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/2016,6/9/2016,,NA,20-Sep,20-Sep,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
792,"el-Nouri, Breonna",Breonna el-Nouri,Mr. Breonna el-Nouri,el-Nouri,Breonna,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,438588,"2202 Morris Street CLIFTON HEIGHTS, NY 19083",2202 Morris Street,,,CLIFTON HEIGHTS,NY,19083,NA,NA,NA,NA,(221) 954-4922 (Home) (333) 331-3333 (Work)  (Cell),(221) 954-4922,Yes,(333) 331-3333,Yes,,,NA,NA,NA,NA,NA,NA,NA,kfnrl@osix.bvr,,25.25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/7/2017,7/7/2017,,NA,17-Nov,17-Nov,0,NA,,NA,NA,NA,NA,7/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
